Name,Platform,Year_of_Release,Genre,Publisher,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Global_Sales,Critic_Score,Critic_Count
9737,13,2011.0,7,66,1.16,2.12,0.0,0.6,3.88,94.0,32.0
6295,18,2015.0,10,496,2.49,0.66,0.03,0.69,3.88,87.0,51.0
9593,16,2005.0,2,349,0.93,1.94,0.31,0.7,3.87,88.0,62.0
2488,11,1988.0,7,145,0.1,0.0,3.77,0.0,3.87,68.96767850559173,26.360820941378886
6114,17,2006.0,6,457,1.53,1.6,0.06,0.67,3.87,84.0,9.0
6744,2,2011.0,9,361,1.44,1.41,0.73,0.27,3.85,68.96767850559173,26.360820941378886
11060,16,2004.0,10,277,0.16,1.89,1.12,0.68,3.85,91.0,26.0
8946,17,2010.0,10,457,2.13,1.12,0.1,0.5,3.84,76.0,64.0
6512,15,1995.0,3,457,2.12,1.44,0.22,0.06,3.84,68.96767850559173,26.360820941378886
9886,5,1992.0,0,361,2.21,0.96,0.54,0.13,3.83,68.96767850559173,26.360820941378886
1228,18,2013.0,8,21,1.78,1.43,0.05,0.57,3.83,78.0,49.0
3207,4,2007.0,3,361,0.86,1.56,1.05,0.35,3.83,59.0,22.0
10248,18,2016.0,8,527,1.35,1.7,0.15,0.6,3.8,80.0,64.0
802,26,2007.0,3,361,1.05,1.91,0.41,0.42,3.79,68.0,33.0
7826,15,1996.0,0,543,1.82,1.24,0.47,0.25,3.77,68.96767850559173,26.360820941378886
5512,4,2009.0,7,361,2.23,0.47,0.81,0.26,3.77,68.96767850559173,26.360820941378886
5063,28,2008.0,0,21,2.4,1.01,0.0,0.36,3.76,77.0,60.0
10023,13,2002.0,9,139,2.03,1.56,0.0,0.17,3.76,79.0,21.0
7701,19,2007.0,4,457,1.4,1.39,0.1,0.86,3.74,68.96767850559173,26.360820941378886
3921,15,2001.0,0,139,1.37,2.0,0.14,0.22,3.73,64.0,11.0
5518,26,2011.0,10,447,1.12,1.87,0.27,0.45,3.72,68.96767850559173,26.360820941378886
7817,15,1999.0,0,138,1.3,0.77,1.54,0.11,3.72,68.96767850559173,26.360820941378886
9296,26,2007.0,4,361,1.95,0.86,0.59,0.31,3.71,85.0,56.0
8973,15,2000.0,4,457,1.93,1.58,0.0,0.19,3.71,91.0,15.0
494,17,2013.0,0,527,1.33,1.68,0.13,0.57,3.71,88.0,36.0
2925,16,2004.0,10,139,0.58,2.48,0.04,0.59,3.7,81.0,27.0
7317,5,1998.0,11,361,1.49,0.73,1.38,0.1,3.7,68.96767850559173,26.360820941378886
3299,4,2009.0,3,361,0.0,0.0,3.67,0.0,3.67,68.96767850559173,26.360820941378886
10283,16,2002.0,10,21,2.13,1.18,0.01,0.35,3.67,94.0,27.0
9010,30,2015.0,8,139,2.04,1.28,0.02,0.32,3.66,68.96767850559173,26.360820941378886
6222,4,2007.0,9,139,1.58,1.59,0.08,0.41,3.66,67.0,15.0
5851,19,2005.0,6,496,1.65,1.21,0.0,0.79,3.65,74.0,34.0
623,10,1998.0,4,361,1.87,1.13,0.55,0.1,3.65,68.96767850559173,26.360820941378886
8133,16,2002.0,8,457,2.53,0.81,0.06,0.24,3.65,82.0,42.0
4434,16,2001.0,4,457,2.08,1.09,0.15,0.33,3.64,90.0,35.0
7298,10,1999.0,9,361,2.23,0.68,0.66,0.06,3.63,68.96767850559173,26.360820941378886
7454,16,2007.0,10,277,0.05,0.0,0.64,2.93,3.63,82.0,10.0
7818,16,2005.0,0,85,2.08,0.83,0.46,0.25,3.62,96.0,38.0
3775,26,2008.0,3,21,2.32,0.96,0.0,0.34,3.62,86.0,18.0
2918,17,2009.0,10,139,0.6,2.45,0.05,0.52,3.62,91.0,56.0
9030,16,2004.0,8,290,1.93,1.22,0.03,0.44,3.61,82.0,36.0
2330,13,1994.0,8,543,2.05,1.4,0.0,0.16,3.61,68.96767850559173,26.360820941378886
9981,16,2001.0,6,139,2.02,1.17,0.0,0.42,3.61,64.0,23.0
5274,7,2001.0,0,361,2.38,0.67,0.46,0.1,3.6,78.0,34.0
726,18,2013.0,8,139,1.35,1.55,0.17,0.51,3.59,85.0,18.0
9031,16,2005.0,8,290,2.18,1.02,0.03,0.37,3.59,84.0,30.0
4659,26,2013.0,3,527,1.88,1.39,0.0,0.31,3.59,68.96767850559173,26.360820941378886
1606,4,2007.0,9,6,1.6,1.49,0.1,0.39,3.58,70.0,39.0
10766,15,2000.0,2,490,2.01,1.35,0.06,0.16,3.58,68.96767850559173,26.360820941378886
1705,15,1997.0,4,165,1.57,1.79,0.0,0.2,3.56,68.96767850559173,26.360820941378886
3683,16,2006.0,0,496,1.56,1.4,0.07,0.5,3.54,78.0,49.0
9757,16,2002.0,0,457,1.23,1.77,0.05,0.49,3.54,72.0,49.0
10258,15,1997.0,0,138,1.66,1.58,0.12,0.18,3.54,68.96767850559173,26.360820941378886
4445,16,2001.0,8,139,1.9,1.13,0.1,0.41,3.53,72.0,27.0
5081,16,2005.0,0,138,1.98,1.14,0.01,0.41,3.53,68.96767850559173,26.360820941378886
8049,15,2000.0,0,490,1.96,1.33,0.0,0.23,3.52,68.96767850559173,26.360820941378886
2919,28,2010.0,10,139,0.71,2.39,0.02,0.4,3.52,88.0,66.0
8964,15,1999.0,4,457,2.14,1.21,0.01,0.17,3.52,68.96767850559173,26.360820941378886
5115,28,2008.0,8,139,2.66,0.49,0.05,0.3,3.51,89.0,67.0
2310,23,1996.0,4,361,1.17,0.5,1.75,0.08,3.51,68.96767850559173,26.360820941378886
502,30,2014.0,0,527,2.27,0.9,0.0,0.33,3.5,72.0,59.0
5015,11,1985.0,0,361,1.64,0.38,1.42,0.06,3.5,68.96767850559173,26.360820941378886
7820,28,2009.0,0,85,2.11,0.93,0.12,0.34,3.5,83.0,91.0
499,28,2010.0,0,527,2.85,0.38,0.03,0.24,3.49,89.0,81.0
726,17,2013.0,8,139,1.3,1.42,0.27,0.5,3.49,80.0,14.0
672,28,2009.0,0,138,2.2,0.95,0.02,0.31,3.48,92.0,78.0
726,28,2013.0,8,139,2.15,1.01,0.02,0.31,3.48,79.0,21.0
729,28,2010.0,8,139,2.1,1.01,0.04,0.32,3.47,88.0,75.0
5520,4,2009.0,10,447,1.21,1.62,0.27,0.37,3.46,68.96767850559173,26.360820941378886
3770,4,2008.0,3,21,2.1,1.01,0.01,0.35,3.46,71.0,70.0
1507,4,2006.0,3,361,0.59,1.79,0.73,0.34,3.45,83.0,30.0
6011,2,2013.0,7,85,0.0,0.0,3.44,0.0,3.44,68.96767850559173,26.360820941378886
991,28,2009.0,8,496,2.4,0.71,0.03,0.29,3.44,84.0,83.0
9592,16,2002.0,2,349,1.55,1.27,0.33,0.29,3.44,79.0,23.0
3126,23,1994.0,7,468,0.86,0.0,2.55,0.02,3.42,68.96767850559173,26.360820941378886
3678,15,1998.0,0,496,1.13,2.07,0.0,0.22,3.42,70.0,15.0
5788,18,2015.0,0,277,1.09,1.36,0.49,0.48,3.41,93.0,86.0
8899,16,2004.0,0,21,1.75,1.2,0.02,0.43,3.41,80.0,50.0
2867,5,1990.0,6,361,1.73,0.69,0.59,0.4,3.41,68.96767850559173,26.360820941378886
2922,16,2002.0,10,139,0.46,2.28,0.05,0.61,3.4,88.0,15.0
5193,17,2011.0,4,457,1.83,1.05,0.06,0.46,3.39,91.0,86.0
1657,15,2000.0,3,457,1.56,1.47,0.19,0.17,3.39,68.0,12.0
495,18,2015.0,0,527,0.81,1.99,0.07,0.52,3.39,76.0,86.0
5052,28,2008.0,0,550,2.04,1.02,0.0,0.32,3.38,76.0,49.0
2059,30,2014.0,8,21,2.14,0.92,0.0,0.31,3.37,75.0,11.0
10769,15,1998.0,2,17,2.47,0.76,0.0,0.13,3.36,68.96767850559173,26.360820941378886
9888,10,2000.0,0,361,1.9,0.67,0.73,0.06,3.36,68.96767850559173,26.360820941378886
3021,17,2012.0,8,527,0.88,1.7,0.1,0.67,3.35,90.0,32.0
8054,15,1998.0,1,490,1.63,1.53,0.0,0.18,3.34,68.96767850559173,26.360820941378886
2772,4,2006.0,3,361,0.0,0.99,2.32,0.02,3.33,68.96767850559173,26.360820941378886
4449,16,2002.0,8,139,1.45,1.29,0.12,0.46,3.33,77.0,20.0
7689,16,2002.0,4,457,1.44,1.01,0.57,0.3,3.33,68.96767850559173,26.360820941378886
6026,2,2015.0,0,85,0.27,0.21,2.79,0.05,3.32,68.96767850559173,26.360820941378886
9018,16,2005.0,0,290,1.47,1.39,0.03,0.43,3.32,60.0,34.0
9895,4,2009.0,0,361,1.4,0.91,0.74,0.26,3.31,87.0,75.0
5616,16,2001.0,8,496,1.99,1.05,0.05,0.22,3.31,80.0,21.0
494,28,2013.0,0,527,1.9,1.11,0.01,0.29,3.3,86.0,35.0
9911,16,2003.0,0,139,1.5,1.28,0.05,0.46,3.28,85.0,31.0
11205,2,2014.0,7,361,0.09,0.0,3.18,0.01,3.28,68.96767850559173,26.360820941378886
3486,30,2015.0,8,325,2.61,0.33,0.0,0.34,3.28,82.0,74.0
10442,16,2003.0,0,21,1.89,1.05,0.02,0.31,3.27,77.0,39.0
7502,4,2008.0,5,361,0.6,1.57,0.82,0.27,3.26,86.0,62.0
3660,19,2009.0,6,457,0.5,1.58,0.31,0.87,3.25,68.96767850559173,26.360820941378886
2905,30,2015.0,10,139,0.89,2.12,0.0,0.24,3.25,84.0,45.0
10914,26,2008.0,3,361,1.35,1.11,0.46,0.32,3.25,63.0,43.0
9588,15,1995.0,2,457,0.95,1.3,0.77,0.22,3.24,68.96767850559173,26.360820941378886
5402,18,2015.0,10,139,2.34,0.3,0.0,0.6,3.24,83.0,37.0
3667,17,2013.0,6,457,0.72,1.67,0.4,0.44,3.23,81.0,81.0
3868,30,2014.0,8,325,1.91,1.0,0.03,0.29,3.23,85.0,69.0
19,15,1999.0,8,139,1.72,1.33,0.0,0.16,3.21,68.96767850559173,26.360820941378886
9275,27,2015.0,4,361,1.18,0.89,0.94,0.2,3.21,88.0,85.0
10767,15,2000.0,2,490,1.76,1.21,0.07,0.16,3.2,68.96767850559173,26.360820941378886
652,11,1983.0,10,361,0.73,0.1,2.35,0.02,3.2,68.96767850559173,26.360820941378886
4854,23,1995.0,2,361,2.26,0.72,0.12,0.1,3.2,68.96767850559173,26.360820941378886
2471,23,1995.0,7,145,0.0,0.0,3.19,0.0,3.19,68.96767850559173,26.360820941378886
3602,19,2008.0,0,457,1.48,1.0,0.04,0.66,3.18,91.0,79.0
2778,16,2003.0,0,53,1.78,1.12,0.09,0.19,3.18,62.0,30.0
1701,19,2007.0,7,466,1.35,0.59,0.8,0.43,3.18,83.0,67.0
1826,28,2010.0,3,294,2.15,0.76,0.01,0.26,3.17,82.0,63.0
5046,17,2011.0,1,496,1.27,1.29,0.12,0.49,3.17,89.0,78.0
147,16,2001.0,9,459,2.06,0.56,0.38,0.17,3.17,89.0,22.0
345,7,2001.0,9,361,1.92,0.16,0.99,0.09,3.15,87.0,42.0
2915,16,2007.0,10,139,0.68,0.0,0.0,2.46,3.14,83.0,12.0
1504,4,2008.0,1,127,1.87,0.97,0.0,0.3,3.14,68.96767850559173,26.360820941378886
8898,15,2000.0,0,21,1.7,1.25,0.02,0.16,3.13,87.0,19.0
5547,26,2012.0,3,361,1.06,1.09,0.76,0.22,3.13,73.0,45.0
6620,15,1998.0,6,139,2.14,0.86,0.0,0.13,3.12,88.0,13.0
9014,10,1999.0,6,361,2.31,0.62,0.14,0.04,3.12,68.96767850559173,26.360820941378886
8807,4,2005.0,4,447,1.21,1.56,0.06,0.29,3.12,82.0,43.0
2489,11,1990.0,7,145,0.08,0.0,3.03,0.01,3.12,68.96767850559173,26.360820941378886
7861,4,2008.0,3,361,0.55,0.5,1.93,0.13,3.11,83.0,48.0
2965,17,2010.0,7,66,1.52,1.03,0.1,0.46,3.11,82.0,57.0
7096,4,2006.0,3,361,0.9,1.0,1.03,0.17,3.11,81.0,12.0
9735,17,2007.0,7,527,1.69,0.85,0.14,0.43,3.1,93.0,45.0
9883,2,2013.0,0,361,1.4,1.01,0.46,0.23,3.1,91.0,81.0
7822,17,2012.0,8,85,0.88,0.94,0.88,0.4,3.1,74.0,34.0
5599,28,2010.0,7,139,1.99,0.81,0.03,0.27,3.1,96.0,98.0
2401,16,2002.0,2,53,2.17,0.28,0.55,0.08,3.09,67.0,28.0
5406,16,2001.0,10,139,2.5,0.16,0.01,0.42,3.08,94.0,23.0
11031,11,1986.0,10,349,1.92,0.45,0.64,0.07,3.08,68.96767850559173,26.360820941378886
2302,5,1994.0,4,361,1.57,0.62,0.55,0.34,3.07,68.96767850559173,26.360820941378886
10024,13,2002.0,9,139,1.72,1.21,0.0,0.14,3.07,75.0,18.0
348,2,2015.0,9,361,0.51,1.02,1.4,0.12,3.05,66.0,60.0
10008,13,2014.0,9,139,1.0,1.82,0.0,0.23,3.05,70.0,74.0
992,28,2012.0,8,496,1.89,0.88,0.04,0.25,3.05,89.0,59.0
5052,4,2008.0,0,550,1.75,1.01,0.0,0.29,3.05,72.0,16.0
5017,28,2008.0,0,21,1.91,0.84,0.0,0.29,3.04,75.0,42.0
5600,28,2012.0,7,139,1.94,0.84,0.03,0.24,3.04,93.0,74.0
4001,17,2010.0,1,457,1.29,1.21,0.06,0.47,3.03,87.0,107.0
7717,15,1995.0,4,527,1.54,1.33,0.0,0.16,3.03,68.96767850559173,26.360820941378886
8175,28,2008.0,0,490,1.94,0.79,0.02,0.28,3.03,81.0,75.0
10238,29,2002.0,0,527,1.85,1.04,0.0,0.13,3.02,93.0,46.0
5878,11,1987.0,2,361,2.03,0.47,0.45,0.07,3.02,68.96767850559173,26.360820941378886
10756,16,2002.0,10,490,1.45,1.13,0.07,0.38,3.02,68.96767850559173,26.360820941378886
2903,18,2013.0,10,139,0.61,1.85,0.11,0.44,3.01,87.0,26.0
4863,17,2009.0,8,457,1.4,1.06,0.08,0.47,3.01,91.0,94.0
3021,28,2012.0,8,527,1.38,1.32,0.02,0.28,3.0,91.0,39.0
2781,26,2010.0,4,127,2.04,0.63,0.12,0.22,3.0,73.0,78.0
6292,28,2012.0,10,496,2.6,0.2,0.01,0.19,3.0,88.0,41.0
2406,16,2007.0,2,53,1.15,0.0,0.76,1.09,3.0,73.0,24.0
8983,23,1993.0,8,361,1.61,0.51,0.8,0.07,2.99,68.96767850559173,26.360820941378886
10019,13,2000.0,3,139,1.67,1.18,0.0,0.13,2.99,82.0,23.0
11056,16,2002.0,10,277,0.12,1.26,1.16,0.45,2.99,93.0,24.0
2087,16,2001.0,0,85,1.36,0.86,0.64,0.13,2.99,94.0,37.0
9055,13,2011.0,7,139,1.58,1.01,0.0,0.38,2.96,85.0,73.0
5850,18,2014.0,0,550,1.01,1.43,0.05,0.47,2.96,84.0,85.0
8797,16,2003.0,4,447,1.04,1.37,0.06,0.49,2.96,64.0,29.0
4102,16,2002.0,0,138,1.36,1.15,0.04,0.41,2.96,85.0,19.0
10160,30,2014.0,8,139,1.84,0.8,0.04,0.27,2.95,86.0,68.0
729,17,2010.0,8,139,1.33,1.1,0.08,0.44,2.95,88.0,59.0
10858,10,1996.0,6,361,1.98,0.58,0.34,0.04,2.94,68.96767850559173,26.360820941378886
8131,16,2003.0,8,457,2.22,0.51,0.06,0.15,2.94,87.0,42.0
10757,16,2005.0,2,490,1.45,1.11,0.04,0.33,2.94,68.96767850559173,26.360820941378886
6979,6,2001.0,5,53,2.07,0.77,0.05,0.05,2.94,79.0,13.0
9129,28,2009.0,2,85,1.82,0.7,0.15,0.26,2.94,93.0,77.0
11385,17,2009.0,0,457,1.76,0.68,0.12,0.37,2.93,85.0,98.0
4932,4,2008.0,4,361,1.55,0.04,1.19,0.15,2.92,76.0,40.0
1228,30,2013.0,8,21,1.88,0.77,0.0,0.27,2.92,78.0,7.0
2904,28,2014.0,10,139,0.79,1.92,0.0,0.21,2.92,68.96767850559173,26.360820941378886
9280,6,2002.0,4,361,1.75,0.45,0.62,0.09,2.91,68.96767850559173,26.360820941378886
5598,28,2007.0,7,325,1.83,0.79,0.03,0.27,2.91,91.0,74.0
8801,16,2004.0,3,447,1.54,1.14,0.0,0.22,2.9,73.0,21.0
11058,16,2003.0,10,277,0.08,1.24,1.13,0.45,2.9,93.0,28.0
8336,28,2008.0,10,447,1.75,0.86,0.0,0.28,2.89,67.0,45.0
4148,16,2001.0,10,457,0.99,0.32,1.38,0.2,2.89,85.0,30.0
1610,26,2007.0,9,6,1.41,1.12,0.05,0.3,2.89,61.0,37.0
1227,16,2004.0,8,21,1.51,1.12,0.01,0.24,2.89,76.0,49.0
10837,26,2006.0,5,361,0.86,1.04,0.73,0.26,2.89,83.0,61.0
9413,15,1999.0,8,457,2.03,0.72,0.02,0.11,2.88,68.96767850559173,26.360820941378886
4257,4,2007.0,9,527,1.3,1.26,0.0,0.31,2.87,68.96767850559173,26.360820941378886
1533,15,1998.0,6,91,0.09,2.43,0.12,0.22,2.87,68.96767850559173,26.360820941378886
5400,28,2012.0,10,139,2.53,0.15,0.0,0.17,2.86,81.0,36.0
9734,29,2002.0,7,527,2.09,0.63,0.03,0.11,2.86,87.0,34.0
494,18,2013.0,0,527,1.07,1.31,0.06,0.42,2.85,83.0,29.0
1560,13,1996.0,11,543,1.37,1.34,0.0,0.14,2.85,68.96767850559173,26.360820941378886
2870,23,1990.0,6,361,1.37,0.51,0.89,0.07,2.85,68.96767850559173,26.360820941378886
11219,10,1997.0,4,361,1.29,0.53,0.98,0.05,2.85,68.96767850559173,26.360820941378886
6064,17,2011.0,2,550,1.98,0.53,0.0,0.34,2.84,84.0,60.0
5397,28,2009.0,10,139,2.52,0.09,0.0,0.22,2.83,85.0,58.0
10758,16,2002.0,2,490,1.32,1.08,0.04,0.39,2.83,68.96767850559173,26.360820941378886
822,28,2007.0,8,496,1.65,0.85,0.05,0.28,2.83,96.0,88.0
5821,7,2002.0,8,361,1.96,0.67,0.1,0.09,2.82,97.0,70.0
499,17,2010.0,0,527,1.87,0.55,0.11,0.29,2.82,90.0,59.0
3171,6,2003.0,0,490,1.59,1.05,0.04,0.14,2.82,68.96767850559173,26.360820941378886
11368,26,2011.0,10,298,1.51,1.03,0.0,0.27,2.81,68.96767850559173,26.360820941378886
6230,13,1994.0,1,426,0.02,2.79,0.0,0.0,2.81,68.96767850559173,26.360820941378886
5648,17,2010.0,8,139,1.28,1.04,0.07,0.42,2.81,75.0,56.0
6627,17,2012.0,6,139,0.71,1.46,0.06,0.58,2.81,68.96767850559173,26.360820941378886
4264,4,2007.0,9,527,1.32,1.19,0.0,0.3,2.8,68.96767850559173,26.360820941378886
10755,16,2003.0,2,490,1.32,1.06,0.04,0.38,2.8,68.96767850559173,26.360820941378886
4146,15,1997.0,10,457,0.29,0.2,2.13,0.18,2.79,68.96767850559173,26.360820941378886
95,15,1998.0,4,457,1.96,0.72,0.0,0.11,2.79,68.96767850559173,26.360820941378886
10768,16,2001.0,2,490,1.19,1.15,0.04,0.41,2.79,68.96767850559173,26.360820941378886
11387,18,2014.0,0,457,1.28,0.98,0.07,0.46,2.79,80.0,90.0
2470,23,1992.0,7,145,0.0,0.0,2.78,0.01,2.79,68.96767850559173,26.360820941378886
6070,15,1996.0,2,178,1.98,0.7,0.0,0.11,2.79,68.96767850559173,26.360820941378886
6025,2,2011.0,7,361,0.46,0.29,1.96,0.07,2.79,68.96767850559173,26.360820941378886
6354,16,2001.0,10,139,2.19,0.22,0.0,0.38,2.79,89.0,22.0
4431,16,2003.0,4,457,1.68,0.74,0.0,0.36,2.78,87.0,47.0
7697,16,2003.0,4,457,1.44,0.83,0.26,0.25,2.78,68.96767850559173,26.360820941378886
6625,17,2010.0,6,139,1.05,1.23,0.03,0.47,2.78,89.0,59.0
8696,26,2011.0,0,21,1.35,1.13,0.0,0.3,2.78,81.0,11.0
725,13,2011.0,8,139,0.89,1.43,0.0,0.46,2.78,89.0,61.0
6071,18,2015.0,2,550,1.5,0.8,0.0,0.48,2.78,83.0,81.0
9982,16,2003.0,9,139,1.41,1.12,0.0,0.24,2.77,83.0,33.0
4864,17,2011.0,8,457,1.45,0.86,0.09,0.38,2.77,84.0,85.0
9053,28,2008.0,0,290,1.74,0.77,0.0,0.26,2.77,73.0,74.0
5892,30,2014.0,3,325,1.61,0.9,0.0,0.25,2.76,68.96767850559173,26.360820941378886
11217,4,2006.0,4,361,1.45,0.07,1.1,0.15,2.76,81.0,42.0
8178,28,2011.0,0,490,1.25,1.14,0.07,0.3,2.76,84.0,70.0
5919,0,1980.0,8,53,2.56,0.17,0.0,0.03,2.76,68.96767850559173,26.360820941378886
5537,23,1992.0,3,361,1.43,0.54,0.71,0.07,2.75,68.96767850559173,26.360820941378886
9594,17,2009.0,2,349,1.2,0.97,0.17,0.42,2.75,79.0,63.0
7316,10,2000.0,11,361,1.02,0.36,1.13,0.23,2.73,68.96767850559173,26.360820941378886
5818,11,1986.0,0,361,1.33,0.31,1.04,0.05,2.73,68.96767850559173,26.360820941378886
8811,26,2007.0,4,447,1.21,1.19,0.04,0.29,2.73,69.0,44.0
2905,17,2015.0,10,139,0.41,1.84,0.05,0.4,2.71,68.96767850559173,26.360820941378886
9884,6,2002.0,0,361,1.75,0.52,0.33,0.1,2.7,95.0,30.0
6874,16,2001.0,0,543,0.99,0.48,1.09,0.14,2.7,86.0,23.0
5538,10,1998.0,3,361,1.25,0.53,0.87,0.05,2.7,68.96767850559173,26.360820941378886
5046,28,2011.0,1,496,1.52,0.92,0.02,0.24,2.7,89.0,83.0
1220,28,2006.0,8,21,1.49,0.92,0.02,0.27,2.7,82.0,71.0
5399,28,2011.0,10,139,2.42,0.11,0.0,0.16,2.69,78.0,55.0
5078,16,2006.0,0,290,1.85,0.64,0.01,0.19,2.69,84.0,32.0
4867,18,2013.0,8,457,0.89,1.33,0.08,0.39,2.69,73.0,88.0
5398,28,2010.0,10,139,2.38,0.12,0.0,0.18,2.69,84.0,47.0
1116,16,2004.0,6,139,1.23,1.11,0.0,0.34,2.68,93.0,52.0
11206,2,2014.0,7,283,0.0,0.0,2.68,0.0,2.68,68.96767850559173,26.360820941378886
6064,8,1992.0,2,40,1.95,0.63,0.0,0.09,2.67,68.96767850559173,26.360820941378886
5565,4,2010.0,5,361,1.63,0.51,0.35,0.18,2.67,79.0,51.0
7500,4,2009.0,5,361,0.28,1.39,0.68,0.32,2.67,83.0,58.0
1217,16,2005.0,8,21,1.48,0.92,0.01,0.26,2.67,77.0,39.0
5648,15,1998.0,8,139,1.44,1.09,0.0,0.14,2.67,92.0,17.0
2939,29,2004.0,7,325,1.99,0.58,0.0,0.09,2.66,85.0,87.0
3775,28,2008.0,3,21,1.78,0.63,0.0,0.25,2.66,85.0,67.0
2906,30,2016.0,10,139,0.43,2.05,0.0,0.17,2.65,84.0,50.0
3896,4,2006.0,0,127,1.59,0.8,0.0,0.26,2.65,68.96767850559173,26.360820941378886
10238,16,2003.0,0,527,1.15,1.11,0.0,0.4,2.65,89.0,24.0
9268,11,1986.0,4,361,0.0,0.0,2.65,0.0,2.65,68.96767850559173,26.360820941378886
6632,17,2009.0,6,139,0.69,1.4,0.04,0.52,2.65,84.0,55.0
9049,10,1996.0,0,361,2.0,0.5,0.12,0.03,2.65,68.96767850559173,26.360820941378886
5650,19,2006.0,8,139,0.86,1.11,0.01,0.66,2.65,71.0,24.0
3162,17,2011.0,7,466,0.78,0.73,0.89,0.23,2.63,79.0,53.0
5857,16,2000.0,6,496,2.0,0.47,0.02,0.14,2.63,78.0,18.0
8679,28,2010.0,10,139,1.47,0.93,0.0,0.24,2.63,80.0,65.0
2673,16,2004.0,10,447,2.15,0.12,0.0,0.36,2.62,90.0,37.0
3864,28,2009.0,11,325,1.54,0.8,0.04,0.24,2.62,82.0,92.0
6291,28,2011.0,10,496,2.31,0.14,0.01,0.16,2.62,90.0,42.0
6991,19,2006.0,2,457,0.76,1.09,0.12,0.64,2.62,68.96767850559173,26.360820941378886
2918,28,2009.0,10,139,0.59,1.79,0.01,0.23,2.62,90.0,63.0
5648,28,2010.0,8,139,1.56,0.8,0.04,0.21,2.61,74.0,71.0
3914,16,2002.0,0,139,0.9,1.22,0.04,0.44,2.61,71.0,16.0
9138,8,1990.0,0,447,1.86,0.55,0.11,0.08,2.6,68.96767850559173,26.360820941378886
3597,17,2009.0,0,457,1.7,0.44,0.06,0.4,2.6,91.0,50.0
6339,16,2004.0,10,139,2.03,0.21,0.0,0.35,2.59,84.0,21.0
5555,26,2007.0,10,361,1.05,1.05,0.24,0.24,2.58,79.0,47.0
2916,17,2008.0,10,139,0.48,1.63,0.04,0.43,2.58,87.0,42.0
9168,4,2008.0,9,361,0.62,0.82,0.96,0.18,2.58,73.0,4.0
10751,16,2006.0,2,490,1.4,0.88,0.03,0.26,2.58,80.0,27.0
5080,28,2007.0,0,290,1.53,0.81,0.0,0.24,2.57,80.0,24.0
7702,16,2004.0,4,457,1.31,0.74,0.31,0.22,2.57,68.96767850559173,26.360820941378886
5394,16,2007.0,10,139,2.14,0.08,0.0,0.35,2.57,78.0,11.0
6015,19,2007.0,7,85,0.37,0.27,1.75,0.18,2.57,72.0,38.0
7694,17,2007.0,4,457,0.93,1.1,0.08,0.45,2.56,68.96767850559173,26.360820941378886
9264,26,2010.0,4,361,0.99,0.52,0.92,0.14,2.56,68.96767850559173,26.360820941378886
8786,7,2001.0,4,447,1.7,0.59,0.21,0.07,2.56,73.0,28.0
2487,11,1987.0,7,145,0.15,0.0,2.41,0.0,2.56,68.96767850559173,26.360820941378886
3537,28,2009.0,0,496,1.04,1.22,0.03,0.27,2.56,68.96767850559173,26.360820941378886
5400,17,2012.0,10,139,2.11,0.22,0.0,0.23,2.56,83.0,22.0
2388,28,2009.0,7,139,1.76,0.55,0.03,0.22,2.56,86.0,68.0
7309,7,2003.0,7,361,1.21,0.57,0.7,0.07,2.54,73.0,37.0
5192,19,2009.0,4,457,0.64,1.22,0.01,0.67,2.54,87.0,68.0
5395,28,2008.0,10,139,2.21,0.12,0.0,0.2,2.53,83.0,50.0
1682,16,2001.0,6,17,1.13,1.12,0.06,0.22,2.52,80.0,15.0
474,4,2010.0,3,361,0.26,1.65,0.33,0.28,2.52,75.0,15.0
6293,28,2013.0,10,496,2.1,0.19,0.0,0.23,2.52,87.0,23.0
7084,10,2000.0,0,361,1.55,0.75,0.16,0.06,2.52,68.96767850559173,26.360820941378886
8693,26,2012.0,0,21,1.48,0.83,0.0,0.21,2.52,78.0,8.0
2485,11,1986.0,7,85,0.49,0.0,0.52,1.51,2.52,68.96767850559173,26.360820941378886
1981,26,2008.0,10,277,1.11,0.85,0.29,0.25,2.5,50.0,23.0
6962,16,2008.0,10,277,0.13,0.07,0.26,2.05,2.5,68.96767850559173,26.360820941378886
5540,10,1999.0,3,361,1.28,0.14,1.08,0.01,2.5,68.96767850559173,26.360820941378886
5587,28,2006.0,7,21,2.29,0.02,0.0,0.19,2.5,82.0,68.0
7970,29,2003.0,0,496,1.84,0.56,0.0,0.09,2.49,68.96767850559173,26.360820941378886
6074,16,2002.0,2,327,1.81,0.52,0.0,0.15,2.49,79.0,31.0
3447,26,2007.0,3,327,1.47,0.77,0.0,0.24,2.48,25.0,8.0
924,18,2015.0,0,457,1.03,0.81,0.26,0.38,2.48,92.0,100.0
10261,15,1998.0,0,138,1.15,1.14,0.06,0.13,2.48,68.96767850559173,26.360820941378886
5542,7,2002.0,3,361,1.13,0.36,0.92,0.07,2.47,70.0,26.0
7542,28,2008.0,6,127,1.38,0.84,0.0,0.25,2.47,85.0,55.0
6292,17,2012.0,10,496,1.73,0.43,0.05,0.27,2.47,90.0,26.0
8178,17,2011.0,0,490,0.86,1.04,0.18,0.38,2.47,82.0,50.0
7841,17,2008.0,8,457,1.15,0.84,0.1,0.38,2.46,87.0,79.0
